"-99.03613888304581","19.5150541101588","Ecatepec","Linea B: Ciudad Azteca - Buenavista"
"-99.04213043286553","19.50144271284308","Muzquiz","Linea B: Ciudad Azteca - Buenavista"
"-99.04668782898814","19.49098764782786","Río de los Remedios","Linea B: Ciudad Azteca - Buenavista"
"-99.04902804491663","19.48567361816388","Impulsora","Linea B: Ciudad Azteca - Buenavista"
"-99.05468464878369","19.47282648692226","Nezahualcoyotl","Linea B: Ciudad Azteca - Buenavista"
"-99.06142306887745","19.46162680572378","Villa de Aragón","Linea B: Ciudad Azteca - Buenavista"
"-99.06934731374656","19.45805873228663","Bosque de Aragón","Linea B: Ciudad Azteca - Buenavista"
"-99.07921362302733","19.45104405250444","Deportivo Oceanía","Linea B: Ciudad Azteca - Buenavista"
"-99.08710359604444","19.44579435283752","Oceanía","Linea B: Ciudad Azteca - Buenavista"
"-99.09422192674595","19.44082702319874","Romero Rubio","Linea B: Ciudad Azteca - Buenavista"
"-99.10374314647494","19.43656761883777","Ricardo Flores Magón","Linea B: Ciudad Azteca - Buenavista"
"-99.11323391373576","19.4322900143468","San Lázaro","Linea B: Ciudad Azteca - Buenavista"
"-99.11956850387021","19.43909974872974","Morelos","Linea B: Ciudad Azteca - Buenavista"
"-99.12481527114592","19.4428388533161","Tepito","Linea B: Ciudad Azteca - Buenavista"
"-99.13123856794815","19.44326466130976","Lagunilla","Linea B: Ciudad Azteca - Buenavista"
"-99.1382672661247","19.44393703718749","Garibaldi","Linea B: Ciudad Azteca - Buenavista"
"-99.14614810854208","19.4451605370367","Guerrero","Linea B: Ciudad Azteca - Buenavista"
"-99.15258261619917","19.44620217574811","Buenavista","Linea B: Ciudad Azteca - Buenavista"
"-99.18717133717711","19.37580256411123","Mixcoac","Linea 12: Mixcoac - Tláhuac"
"-99.17880987633393","19.37368185362971","Insurgentes Sur","Linea 12: Mixcoac - Tláhuac"
"-99.17109476387428","19.37200933207962","Veinte de Noviembre","Linea 12: Mixcoac - Tláhuac"
"-99.16543744403893","19.37076870622238","Zapata","Linea 12: Mixcoac - Tláhuac"
"-99.15845946545333","19.37061767428046","Parque de los Venados","Linea 12: Mixcoac - Tláhuac"
"-99.15120924541438","19.36131916465406","Eje Central","Linea 12: Mixcoac - Tláhuac"
"-99.1419896968539","19.35986049714409","Ermita","Linea 12: Mixcoac - Tláhuac"
"-99.12290834443968","19.35776365996916","Mexicaltzingo","Linea 12: Mixcoac - Tláhuac"
"-99.10589834536417","19.35491230876403","Atlalilco","Linea 12: Mixcoac - Tláhuac"
"-99.10893245620912","19.33891079320289","Pueblo Culhuacán","Linea 12: Mixcoac - Tláhuac"
"-99.10521483387714","19.32850793984866","San Andrés Tomatlán","Linea 12: Mixcoac - Tláhuac"
"-99.09577902373763","19.32219617711077","Santa María Tomatlán","Linea 12: Mixcoac - Tláhuac"
"-99.08547773780778","19.32039139444533","Calle 11","Linea 12: Mixcoac - Tláhuac"
"-99.07405144230161","19.31710616898091","Periférico Oriente","Linea 12: Mixcoac - Tláhuac"
"-99.0662432417804","19.30662404480522","San Lorenzo","Linea 12: Mixcoac - Tláhuac"
"-99.0583479493954","19.30386467945282","Olivos","Linea 12: Mixcoac - Tláhuac"
"-99.04482103107848","19.29982135938717","Nopalera","Linea 12: Mixcoac - Tláhuac"
"-99.03888507145426","19.29627499342728","Zapotitlán","Linea 12: Mixcoac - Tláhuac"
